record_id,redcap_survey_identifier,round_2_timestamp,sub_id,date_time_rd2,gen_1,gen_2,history,vivid_history,reexp_history,occarousing_history,refarousing_history,thirdper_history,work_start,work_close,work_other,work_close_rem,vivid_work,reexp_work,occarousing_work,refarousing_work,thirdper_work,school_kids,school_close,school_close_rem,vivid_school,reexp_school,occarousing_school,refarousing_school,thirdper_school,neg_emo,vivid_neg_emo,reexp_neg_emo,occarousing_neg_emo,refarousing_neg_emo,thirdper_neg_emo,get_better,vivid_get_better,reexp_get_better,occarousing_get_better,refarousing_get_better,thirdper_get_better,num_march,num_april,us,num_march_us,num_april_us,stayhome_us,stayhome_begin_us,stayhome_end_us,severity_state,stayhome,stayhome_begin,stayhome_end,severity,normal_date,mask_date,meetings_date,bigevents_date,shaking_hands_date,num_august,warmer,sp_mem_1,sp_mem_2,sp_mem_3,sp_mem_4,sp_mem_5,sp_mem_6,fut_1,fut_2,fut_3,fut_4,fut_5,peak_neg,peak_neg_intense,peak_pos,peak_pos_intense,sustained_neg___1,sustained_neg___2,sustained_neg___3,sustained_neg___4,sustained_neg___5,sustained_neg___6,sustained_neg___7,sustained_neg___8,sustained_pos___1,sustained_pos___2,sustained_pos___3,sustained_pos___4,sustained_pos___5,sustained_pos___6,sustained_pos___7,sustained_pos___8,vivid_challenge,reexp_challenge,occarousing_challenge,refarousing_challenge,important_challenge,thirdper_challenge,vivid_positive,reexp_positive,occarousing_positive,refarousing_positive,important_positive,thirdper_positive,vivid_mundane,reexp_mundane,occarousing_mundane,refarousing_mundane,important_mundane,thirdper_mundane,vivid_unusual,reexp_unusual,occarousing_unusual,refarousing_unusual,important_unusual,thirdper_unusual,isi_1,isi_2,isi_3,isi_4,isi_5,isi_6,isi_7,meq_1,meq_2,meq_3,meq_4,meq_5,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,pss_10,teq_1,teq_2,teq_3,teq_4,teq_5,teq_6,teq_7,teq_8,teq_9,teq_10,teq_11,teq_12,teq_13,teq_14,teq_15,teq_16,round_2_complete,ISI_Total,MEQ_Total,TEQ_TOTAL,PSS_TOTAL
401,,2020-06-19 07:55:42,259,2020-06-19 17:42:00,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1000.0,1500.0,0.0,,,,,,,1.0,2020-03-31,2020-05-23,2.0,2021-08-31,2021-01-01,2021-02-28,2020-10-31,2030-01-01,1800.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,0.0,4.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2,3.0,13.0,59.0,17.0
425,,2020-06-19 13:19:41,261,2020-06-19 09:09:00,4.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,100000.0,500000.0,1.0,5000.0,10000.0,1.0,2020-04-01,2020-06-01,2.0,,,,2.0,2022-01-01,2021-01-01,2021-06-01,2020-08-01,2021-01-01,1500000.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,8.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2,12.0,10.0,45.0,13.0
337,,2020-06-17 11:25:01,262,2020-06-17 21:12:00,3.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,200.0,4000.0,0.0,,,,,,,1.0,2020-04-06,2020-06-30,2.0,2020-06-01,2020-06-17,2020-09-01,2021-01-04,2021-12-30,5000.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,7.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,2,2.0,18.0,49.0,19.0
142,,2020-06-16 17:57:58,266,2020-06-16 05:30:00,4.0,4.0,0.0,,,,,,0.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,150000.0,750000.0,1.0,50000.0,300000.0,1.0,2020-03-15,2020-06-22,2.0,,,,2.0,2020-07-06,2021-07-01,2020-07-15,2021-09-01,2020-06-30,1750000.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,8.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,2,2.0,18.0,30.0,11.0
504,,2020-06-21 21:44:49,271,2020-06-21 17:21:00,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5000.0,50000.0,1.0,50.0,5000.0,1.0,2020-03-17,2020-06-07,2.0,,,,3.0,2021-03-01,2021-01-01,,2021-06-01,2021-10-01,1000000.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,8.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,2,1.0,13.0,51.0,9.0
322,,2020-06-20 15:48:19,272,2020-06-16 21:09:00,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60000.0,125000.0,1.0,2500.0,5000.0,1.0,2020-03-16,2020-06-16,3.0,,,,3.0,2022-08-01,2022-05-01,2022-06-01,2021-07-01,2021-03-01,30000.0,3.0,3.0,4.0,1.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2,10.0,11.0,46.0,15.0
284,,2020-06-16 18:17:10,273,2020-06-16 13:55:00,3.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,3.0,3.0,1.0,0.0,,,,,,,,1.0,4.0,3.0,4.0,3.0,1.0,2.0,,,,,,120000.0,500000.0,1.0,75000.0,100000.0,1.0,2020-03-23,2020-05-15,2.0,,,,3.0,2021-01-01,2021-03-01,2020-11-01,2022-01-01,2021-06-01,1000000.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,6.0,3.0,7.0,2.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,2,6.0,18.0,54.0,23.0
527,,2020-06-22 15:14:48,274,2020-06-22 10:05:00,3.0,2.0,0.0,,,,,,1.0,1.0,,1.0,4.0,2.0,3.0,2.0,1.0,0.0,,,,,,,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,1500.0,30000.0,1.0,10.0,2500.0,1.0,2020-03-24,2020-05-20,3.0,,,,3.0,2021-06-30,2021-05-30,2021-03-01,2021-07-01,2021-07-01,5000000.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,2,12.0,15.0,56.0,24.0
594,,2020-06-25 14:20:34,277,2020-06-25 10:12:00,3.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,4.0,3.0,1.0,0.0,,,,,,,,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,100000.0,800000.0,1.0,1000.0,25000.0,0.0,,,2.0,,,,3.0,2021-06-01,2021-12-31,2021-06-01,2021-06-01,2021-12-31,3500000.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,8.0,2.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2,11.0,8.0,48.0,25.0
427,,2020-06-19 13:44:49,283,2020-06-19 09:22:00,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,,1.0,4.0,3.0,4.0,3.0,2.0,0.0,,,,,,,,1.0,2.0,2.0,4.0,2.0,1.0,2.0,,,,,,7000.0,50000.0,1.0,500.0,15000.0,1.0,2020-03-29,2020-05-31,2.0,,,,3.0,2021-09-01,2010-09-01,2021-06-01,2021-09-01,2021-09-01,120000.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,5.0,2.0,8.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2,4.0,12.0,56.0,22.0
432,,2020-06-19 14:37:22,285,2020-06-19 10:11:00,3.0,3.0,0.0,,,,,,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,,,200000.0,500000.0,1.0,10.0,1200.0,1.0,2020-03-22,2020-07-15,2.0,,,,3.0,2020-09-15,2021-03-01,2021-06-01,2021-09-01,2021-09-01,2000000.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,7.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,2,13.0,17.0,45.0,30.0
3,,2020-06-16 01:58:33,286,2020-06-15 20:53:00,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,1.0,4.0,2.0,4.0,2.0,1.0,2.0,,,,,,1500.0,10000.0,1.0,25.0,200.0,1.0,2020-03-02,2020-06-06,2.0,,,,3.0,2021-05-31,2021-01-31,2021-01-31,2021-01-01,2021-07-01,2500000.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,2.0,8.0,2.0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,0.0,3.0,2.0,4.0,0.0,3.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2,13.0,9.0,55.0,13.0
78,,2020-06-16 02:32:06,287,2020-06-15 22:08:00,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,1.0,4.0,4.0,3.0,3.0,1.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,2.0,2.0,,,,,,50000.0,500000.0,1.0,5000.0,60000.0,1.0,2020-03-23,2020-05-18,3.0,,,,3.0,2021-06-01,2021-06-01,2020-09-01,2021-03-01,2021-06-01,400000.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,7.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2,14.0,9.0,39.0,27.0
24,,,290,2020-06-15 21:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
590,,2020-06-24 21:51:11,291,2020-06-24 17:36:00,3.0,5.0,0.0,,,,,,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,1.0,0.0,,,,,,,,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1000000.0,,1.0,1000.0,,1.0,2020-03-16,2020-06-01,2.0,,,,3.0,2021-06-01,2020-04-01,2020-03-02,2020-03-01,2020-06-01,3000000.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,4.0,0.0,1.0,4.0,2,23.0,11.0,56.0,24.0
370,,2020-06-18 00:09:27,292,2020-06-17 18:52:00,3.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,3.0,4.0,1.0,0.0,,,,,,,,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2500000.0,1500000.0,1.0,30.0,20000.0,1.0,2020-03-20,2020-05-11,2.0,,,,3.0,2021-01-21,2020-12-10,2020-11-02,2021-01-11,2022-01-03,4000000.0,1.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,8.0,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4.0,,4.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,2,6.0,17.0,59.0,15.0
574,,2020-06-24 13:44:00,304,2020-06-23 10:21:00,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,4.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,500.0,70000.0,1.0,15.0,200.0,1.0,2020-03-09,2020-06-15,3.0,,,,3.0,2020-11-01,2021-01-14,2020-10-01,2020-08-01,2020-12-14,135000.0,2.0,0.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,7.0,2.0,4.0,3.0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2,3.0,15.0,49.0,19.0
409,,2020-06-19 11:29:25,305,2020-06-19 07:14:00,3.0,2.0,0.0,,,,,,1.0,1.0,,1.0,4.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,1.0,1.0,1.0,4.0,3.0,1.0,2.0,,,,,,,,1.0,400.0,3000.0,1.0,2020-04-04,2020-06-12,2.0,,,,2.0,2021-05-01,2021-05-01,2021-05-01,2021-12-01,2022-01-01,500000.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,4.0,3.0,6.0,3.0,7.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,4.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,2,3.0,20.0,51.0,29.0
386,,2020-06-18 18:42:50,306,2020-06-18 13:10:00,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,3.0,2.0,2.0,0.0,,,,,,,,1.0,3.0,2.0,4.0,2.0,2.0,0.0,,,,,,6000.0,200000.0,1.0,20.0,500.0,1.0,2020-03-23,2020-05-22,2.0,,,,3.0,2021-01-01,2021-04-01,2020-09-18,2020-10-01,2020-10-01,2500000.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,8.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,,,,,,,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2,15.0,15.0,46.0,20.0
645,,2020-06-29 19:41:37,310,2020-06-29 12:30:00,3.0,4.0,0.0,,,,,,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,50000.0,500000.0,1.0,100.0,500.0,1.0,2019-03-18,2019-05-01,3.0,,,,3.0,2021-03-01,2021-06-01,2020-11-01,2020-12-01,2021-03-01,4000000.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,8.0,2.0,6.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.0,4.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,2,8.0,16.0,53.0,21.0
588,,2020-06-24 19:43:05,312,2020-06-24 15:27:00,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,4.0,3.0,1.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,1.0,2.0,,,,,,1000.0,1000000.0,1.0,12.0,12000.0,1.0,2020-03-16,2020-05-15,2.0,,,,3.0,2021-05-01,2021-05-01,2020-08-10,2021-05-01,2021-05-01,3000000.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,0.0,3.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,2,9.0,16.0,61.0,32.0
508,,2020-06-22 00:26:07,315,2020-06-22 10:17:00,4.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,2.0,0.0,,,,,,5000.0,30000.0,0.0,,,,,,,1.0,2020-03-30,2020-07-31,2.0,2020-12-01,2020-06-22,2021-01-04,2020-12-01,,100000.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,8.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,2,2.0,13.0,49.0,17.0
136,,2020-06-16 07:35:15,317,2020-06-16 17:29:00,3.0,4.0,0.0,,,,,,1.0,1.0,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,200.0,800.0,0.0,,,,,,,0.0,,,2.0,2020-06-16,2020-06-16,2020-06-16,2020-06-16,2020-06-16,1000.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,7.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4.0,4.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,8.0,20.0,32.0,20.0
